experiment_name,dataset_id,split_id,scenario_id,severity,graph_seed,oracle_labels,scenario_applied,scenario_family,scenario_method,severity_param,requested_severity,graph_view_mode,base_graph_path,graph_path,requested_change,requested_change_unit,realized_change,realized_change_unit,n_changed_nodes_requested,n_changed_nodes_actual,n_added_edges_requested,n_added_edges_actual,n_added_edge_pairs_requested,n_added_edge_pairs_actual,n_removed_edges_requested,n_removed_edges_actual,n_rewired_edges_selected,n_rewired_edges_actual,n_nodes_before,n_nodes_after,n_edges_before,n_edges_after,mean_in_degree_before,mean_in_degree_after,median_in_degree_before,median_in_degree_after,mean_out_degree_before,mean_out_degree_after,median_out_degree_before,median_out_degree_after,heterophily_ratio_before,heterophily_ratio_after,pos_rate_before,pos_rate_after,mean_cosine_to_sampled_normal_before,mean_cosine_to_sampled_normal_after,mean_l2_delta,gamma,fraud_to_normal_neighbor_ratio_before,fraud_to_normal_neighbor_ratio_after,fraud_to_fraud_neighbor_ratio_before,fraud_to_fraud_neighbor_ratio_after,mean_selected_out_degree_before,mean_selected_out_degree_after,pseudo_label_pos_rate,relation_filter_applied_json,sampling_policy_json,n_rewired_edges_selected_by_relation_json,n_rewired_edges_actual_by_relation_json,n_camouflaged_edges_added_by_relation_json,n_added_edge_pairs_actual_by_relation_json,extra_info_json
gfd_kaggle_notebook_v3_final_r6,yelpchi,s0,heterophily_rewire_nonoracle,0.15,1,False,True,heterophily,rewire_edge_dst_to_feature_pseudo_opposite_label,p_rewire,0.15,heterograph_aware_generation,/kaggle/working/gfd-robustness-v3-final-r6/graphs/base/yelpchi/s0/graph.bin,/kaggle/working/gfd-robustness-v3-final-r6/graphs/variants/yelpchi/s0/heterophily_rewire_nonoracle/0.15/seed_1/graph.bin,1207702,edges_selected,1207702,edges_changed,,,,,,,,,1207702,1207702,45954,45954,8051348,8051348,175.2045135498047,175.2045135498047,175.0,174.0,175.2045135498047,175.2045135498047,175.0,175.0,0.22688002058785683,0.22956590623085724,0.14529746770858765,0.14529746770858765,,,,,,,,,,,0.6141141141141141,"[""review:net_rsr:review"",""review:net_rtr:review"",""review:net_rur:review""]","{""allow_self_loops"":false,""max_attempt_multiplier"":20,""reject_duplicates"":true,""reject_existing"":true}","{""review:net_rsr:review"":1020477,""review:net_rtr:review"":172555,""review:net_rur:review"":14670}","{""review:net_rsr:review"":1020477,""review:net_rtr:review"":172555,""review:net_rur:review"":14670}",,,"{""feature_partition_scope"":""severity_specific"",""n_rewire_candidate_attempts"":1212983,""n_rewire_candidate_rejections_duplicate"":775,""n_rewire_candidate_rejections_exhausted"":0,""n_rewire_candidate_rejections_existing"":4482,""n_rewire_candidate_rejections_no_change"":24,""n_rewire_candidate_rejections_self_loop"":0,""selection_proxy"":""feature_two_means""}"
gfd_kaggle_notebook_v3_final_r6,yelpchi,s0,heterophily_rewire_nonoracle,0.3,0,False,True,heterophily,rewire_edge_dst_to_feature_pseudo_opposite_label,p_rewire,0.3,heterograph_aware_generation,/kaggle/working/gfd-robustness-v3-final-r6/graphs/base/yelpchi/s0/graph.bin,/kaggle/working/gfd-robustness-v3-final-r6/graphs/variants/yelpchi/s0/heterophily_rewire_nonoracle/0.30/seed_0/graph.bin,2415404,edges_selected,2415404,edges_changed,,,,,,,,,2415404,2415404,45954,45954,8051348,8051348,175.2045135498047,175.2045135498047,175.0,173.0,175.2045135498047,175.2045135498047,175.0,175.0,0.22688002058785683,0.2318863872236053,0.14529746770858765,0.14529746770858765,,,,,,,,,,,0.3857553205379292,"[""review:net_rsr:review"",""review:net_rtr:review"",""review:net_rur:review""]","{""allow_self_loops"":false,""max_attempt_multiplier"":20,""reject_duplicates"":true,""reject_existing"":true}","{""review:net_rsr:review"":2042250,""review:net_rtr:review"":343551,""review:net_rur:review"":29603}","{""review:net_rsr:review"":2042250,""review:net_rtr:review"":343551,""review:net_rur:review"":29603}",,,"{""feature_partition_scope"":""severity_specific"",""n_rewire_candidate_attempts"":2427436,""n_rewire_candidate_rejections_duplicate"":3041,""n_rewire_candidate_rejections_exhausted"":0,""n_rewire_candidate_rejections_existing"":8942,""n_rewire_candidate_rejections_no_change"":49,""n_rewire_candidate_rejections_self_loop"":0,""selection_proxy"":""feature_two_means""}"
gfd_kaggle_notebook_v3_final_r6,yelpchi,s0,heterophily_rewire_nonoracle,0.3,1,False,True,heterophily,rewire_edge_dst_to_feature_pseudo_opposite_label,p_rewire,0.3,heterograph_aware_generation,/kaggle/working/gfd-robustness-v3-final-r6/graphs/base/yelpchi/s0/graph.bin,/kaggle/working/gfd-robustness-v3-final-r6/graphs/variants/yelpchi/s0/heterophily_rewire_nonoracle/0.30/seed_1/graph.bin,2415404,edges_selected,2415404,edges_changed,,,,,,,,,2415404,2415404,45954,45954,8051348,8051348,175.2045135498047,175.2045135498047,175.0,173.0,175.2045135498047,175.2045135498047,175.0,175.0,0.22688002058785683,0.2320756722973594,0.14529746770858765,0.14529746770858765,,,,,,,,,,,0.3934151542847195,"[""review:net_rsr:review"",""review:net_rtr:review"",""review:net_rur:review""]","{""allow_self_loops"":false,""max_attempt_multiplier"":20,""reject_duplicates"":true,""reject_existing"":true}","{""review:net_rsr:review"":2042456,""review:net_rtr:review"":343322,""review:net_rur:review"":29626}","{""review:net_rsr:review"":2042456,""review:net_rtr:review"":343322,""review:net_rur:review"":29626}",,,"{""feature_partition_scope"":""severity_specific"",""n_rewire_candidate_attempts"":2427289,""n_rewire_candidate_rejections_duplicate"":3131,""n_rewire_candidate_rejections_exhausted"":0,""n_rewire_candidate_rejections_existing"":8697,""n_rewire_candidate_rejections_no_change"":57,""n_rewire_candidate_rejections_self_loop"":0,""selection_proxy"":""feature_two_means""}"
gfd_kaggle_notebook_v3_final_r6,yelpchi,s0,camouflage_feature_oracle,0.0,0,True,False,camouflage_feature,replace_fraud_features_with_normal_features,p_cam_feat,0.0,canonical,/kaggle/working/gfd-robustness-v3-final-r6/graphs/base/yelpchi/s0/graph.bin,/kaggle/working/gfd-robustness-v3-final-r6/graphs/base/yelpchi/s0/graph.bin,0,none,0,none,,,,,,,,,,,45954,45954,8051348,8051348,175.2045135498047,175.2045135498047,175.0,175.0,175.2045135498047,175.2045135498047,175.0,175.0,0.2268800139427185,0.2268800139427185,0.14529746770858765,0.14529746770858765,,,,,,,,,,,,,,,,,,"{""reason"":""severity==0""}"
gfd_kaggle_notebook_v3_final_r6,yelpchi,s0,camouflage_feature_oracle,0.0,1,True,False,camouflage_feature,replace_fraud_features_with_normal_features,p_cam_feat,0.0,canonical,/kaggle/working/gfd-robustness-v3-final-r6/graphs/base/yelpchi/s0/graph.bin,/kaggle/working/gfd-robustness-v3-final-r6/graphs/base/yelpchi/s0/graph.bin,0,none,0,none,,,,,,,,,,,45954,45954,8051348,8051348,175.2045135498047,175.2045135498047,175.0,175.0,175.2045135498047,175.2045135498047,175.0,175.0,0.2268800139427185,0.2268800139427185,0.14529746770858765,0.14529746770858765,,,,,,,,,,,,,,,,,,"{""reason"":""severity==0""}"
gfd_kaggle_notebook_v3_final_r6,yelpchi,s0,camouflage_feature_oracle,0.15,0,True,True,camouflage_feature,replace_fraud_features_with_normal_features,p_cam_feat,0.15,canonical,/kaggle/working/gfd-robustness-v3-final-r6/graphs/base/yelpchi/s0/graph.bin,/kaggle/working/gfd-robustness-v3-final-r6/graphs/variants/yelpchi/s0/camouflage_feature_oracle/0.15/seed_0/graph.bin,1001,nodes_selected,1001,nodes_changed,1001,1001,,,,,,,,,45954,45954,8051348,8051348,175.2045135498047,175.2045135498047,175.0,175.0,175.2045135498047,175.2045135498047,175.0,175.0,0.2268800139427185,0.2268800139427185,0.14529746770858765,0.14529746770858765,0.8398797512054443,1.0,2.237294912338257,1.0,,,,,,,,,,,,,,
gfd_kaggle_notebook_v3_final_r6,yelpchi,s0,camouflage_feature_oracle,0.15,1,True,True,camouflage_feature,replace_fraud_features_with_normal_features,p_cam_feat,0.15,canonical,/kaggle/working/gfd-robustness-v3-final-r6/graphs/base/yelpchi/s0/graph.bin,/kaggle/working/gfd-robustness-v3-final-r6/graphs/variants/yelpchi/s0/camouflage_feature_oracle/0.15/seed_1/graph.bin,1001,nodes_selected,1001,nodes_changed,1001,1001,,,,,,,,,45954,45954,8051348,8051348,175.2045135498047,175.2045135498047,175.0,175.0,175.2045135498047,175.2045135498047,175.0,175.0,0.2268800139427185,0.2268800139427185,0.14529746770858765,0.14529746770858765,0.8411020636558533,1.0,2.2321383953094482,1.0,,,,,,,,,,,,,,
gfd_kaggle_notebook_v3_final_r6,yelpchi,s0,camouflage_feature_oracle,0.3,0,True,True,camouflage_feature,replace_fraud_features_with_normal_features,p_cam_feat,0.3,canonical,/kaggle/working/gfd-robustness-v3-final-r6/graphs/base/yelpchi/s0/graph.bin,/kaggle/working/gfd-robustness-v3-final-r6/graphs/variants/yelpchi/s0/camouflage_feature_oracle/0.30/seed_0/graph.bin,2003,nodes_selected,2003,nodes_changed,2003,2003,,,,,,,,,45954,45954,8051348,8051348,175.2045135498047,175.2045135498047,175.0,175.0,175.2045135498047,175.2045135498047,175.0,175.0,0.2268800139427185,0.2268800139427185,0.14529746770858765,0.14529746770858765,0.8397224545478821,1.0,2.2392544746398926,1.0,,,,,,,,,,,,,,
gfd_kaggle_notebook_v3_final_r6,yelpchi,s0,camouflage_feature_oracle,0.3,1,True,True,camouflage_feature,replace_fraud_features_with_normal_features,p_cam_feat,0.3,canonical,/kaggle/working/gfd-robustness-v3-final-r6/graphs/base/yelpchi/s0/graph.bin,/kaggle/working/gfd-robustness-v3-final-r6/graphs/variants/yelpchi/s0/camouflage_feature_oracle/0.30/seed_1/graph.bin,2003,nodes_selected,2003,nodes_changed,2003,2003,,,,,,,,,45954,45954,8051348,8051348,175.2045135498047,175.2045135498047,175.0,175.0,175.2045135498047,175.2045135498047,175.0,175.0,0.2268800139427185,0.2268800139427185,0.14529746770858765,0.14529746770858765,0.8398639559745789,1.0,2.243124008178711,1.0,,,,,,,,,,,,,,
gfd_kaggle_notebook_v3_final_r6,yelpchi,s0,camouflage_relation_oracle,0.0,0,True,False,camouflage_relation,add_relation_camouflage_edges,p_cam_rel,0.0,heterograph_aware_generation,/kaggle/working/gfd-robustness-v3-final-r6/graphs/base/yelpchi/s0/graph.bin,/kaggle/working/gfd-robustness-v3-final-r6/graphs/base/yelpchi/s0/graph.bin,0,none,0,none,,,,,,,,,,,45954,45954,8051348,8051348,175.2045135498047,175.2045135498047,175.0,175.0,175.2045135498047,175.2045135498047,175.0,175.0,0.2268800139427185,0.2268800139427185,0.14529746770858765,0.14529746770858765,,,,,,,,,,,,,,,,,,"{""reason"":""severity==0""}"
gfd_kaggle_notebook_v3_final_r6,yelpchi,s0,camouflage_relation_oracle,0.0,1,True,False,camouflage_relation,add_relation_camouflage_edges,p_cam_rel,0.0,heterograph_aware_generation,/kaggle/working/gfd-robustness-v3-final-r6/graphs/base/yelpchi/s0/graph.bin,/kaggle/working/gfd-robustness-v3-final-r6/graphs/base/yelpchi/s0/graph.bin,0,none,0,none,,,,,,,,,,,45954,45954,8051348,8051348,175.2045135498047,175.2045135498047,175.0,175.0,175.2045135498047,175.2045135498047,175.0,175.0,0.2268800139427185,0.2268800139427185,0.14529746770858765,0.14529746770858765,,,,,,,,,,,,,,,,,,"{""reason"":""severity==0""}"
gfd_kaggle_notebook_v3_final_r6,yelpchi,s0,camouflage_relation_oracle,0.15,0,True,True,camouflage_relation,add_relation_camouflage_edges,p_cam_rel,0.15,heterograph_aware_generation,/kaggle/working/gfd-robustness-v3-final-r6/graphs/base/yelpchi/s0/graph.bin,/kaggle/working/gfd-robustness-v3-final-r6/graphs/variants/yelpchi/s0/camouflage_relation_oracle/0.15/seed_0/graph.bin,1001,nodes_selected,1001,nodes_changed,1001,1001,2002,2002,,,1001,1001,,,45954,45954,8051348,8052349,175.2045135498047,175.22628784179688,175.0,175.0,175.2045135498047,175.22628784179688,175.0,175.0,0.2268800139427185,0.2271004468202591,0.14529746770858765,0.14529746770858765,,,,,0.8137996334017165,0.8209629643035974,0.18620036659828354,0.1790370356964026,164.5934065934066,165.5934065934066,,"[""review:net_rsr:review"",""review:net_rtr:review"",""review:net_rur:review""]","{""allow_self_loops"":false,""max_attempt_multiplier"":20,""reject_duplicates"":true,""reject_existing"":true}",,,"{""review:net_rsr:review"":663,""review:net_rtr:review"":685,""review:net_rur:review"":654}",,"{""camouflage_edge_budget_mode"":""fixed"",""camouflage_edge_degree_ratio"":null,""camouflage_max_edges_per_node"":null,""camouflage_min_edges_per_node"":1,""mean_camouflage_edges_requested_per_node"":2.0,""n_camouflage_edge_candidate_attempts"":2004,""n_camouflage_edge_candidate_rejections_duplicate"":0,""n_camouflage_edge_candidate_rejections_exhausted"":0,""n_camouflage_edge_candidate_rejections_existing"":2,""n_camouflage_edge_candidate_rejections_no_change"":0,""n_camouflage_edge_candidate_rejections_self_loop"":0}"
gfd_kaggle_notebook_v3_final_r6,yelpchi,s0,camouflage_relation_oracle,0.15,1,True,True,camouflage_relation,add_relation_camouflage_edges,p_cam_rel,0.15,heterograph_aware_generation,/kaggle/working/gfd-robustness-v3-final-r6/graphs/base/yelpchi/s0/graph.bin,/kaggle/working/gfd-robustness-v3-final-r6/graphs/variants/yelpchi/s0/camouflage_relation_oracle/0.15/seed_1/graph.bin,1001,nodes_selected,1001,nodes_changed,1001,1001,2002,2002,,,1001,1001,,,45954,45954,8051348,8052349,175.2045135498047,175.22628784179688,175.0,175.0,175.2045135498047,175.22628784179688,175.0,175.0,0.2268800139427185,0.2271004468202591,0.14529746770858765,0.14529746770858765,,,,,0.8167324885518378,0.8238637389896022,0.18326751144816222,0.17613626101039778,164.9270729270729,165.9270729270729,,"[""review:net_rsr:review"",""review:net_rtr:review"",""review:net_rur:review""]","{""allow_self_loops"":false,""max_attempt_multiplier"":20,""reject_duplicates"":true,""reject_existing"":true}",,,"{""review:net_rsr:review"":636,""review:net_rtr:review"":672,""review:net_rur:review"":694}",,"{""camouflage_edge_budget_mode"":""fixed"",""camouflage_edge_degree_ratio"":null,""camouflage_max_edges_per_node"":null,""camouflage_min_edges_per_node"":1,""mean_camouflage_edges_requested_per_node"":2.0,""n_camouflage_edge_candidate_attempts"":2005,""n_camouflage_edge_candidate_rejections_duplicate"":0,""n_camouflage_edge_candidate_rejections_exhausted"":0,""n_camouflage_edge_candidate_rejections_existing"":3,""n_camouflage_edge_candidate_rejections_no_change"":0,""n_camouflage_edge_candidate_rejections_self_loop"":0}"
gfd_kaggle_notebook_v3_final_r6,yelpchi,s0,camouflage_relation_oracle,0.3,0,True,True,camouflage_relation,add_relation_camouflage_edges,p_cam_rel,0.3,heterograph_aware_generation,/kaggle/working/gfd-robustness-v3-final-r6/graphs/base/yelpchi/s0/graph.bin,/kaggle/working/gfd-robustness-v3-final-r6/graphs/variants/yelpchi/s0/camouflage_relation_oracle/0.30/seed_0/graph.bin,2003,nodes_selected,2003,nodes_changed,2003,2003,4006,4006,,,2003,2003,,,45954,45954,8051348,8053351,175.2045135498047,175.2480926513672,175.0,175.0,175.2045135498047,175.2480926513672,175.0,175.0,0.2268800139427185,0.22732102870941162,0.14529746770858765,0.14529746770858765,,,,,0.8170038356293919,0.8239647012858062,0.1829961643706081,0.17603529871419382,168.94957563654518,169.94957563654518,,"[""review:net_rsr:review"",""review:net_rtr:review"",""review:net_rur:review""]","{""allow_self_loops"":false,""max_attempt_multiplier"":20,""reject_duplicates"":true,""reject_existing"":true}",,,"{""review:net_rsr:review"":1335,""review:net_rtr:review"":1343,""review:net_rur:review"":1328}",,"{""camouflage_edge_budget_mode"":""fixed"",""camouflage_edge_degree_ratio"":null,""camouflage_max_edges_per_node"":null,""camouflage_min_edges_per_node"":1,""mean_camouflage_edges_requested_per_node"":2.0,""n_camouflage_edge_candidate_attempts"":4008,""n_camouflage_edge_candidate_rejections_duplicate"":0,""n_camouflage_edge_candidate_rejections_exhausted"":0,""n_camouflage_edge_candidate_rejections_existing"":2,""n_camouflage_edge_candidate_rejections_no_change"":0,""n_camouflage_edge_candidate_rejections_self_loop"":0}"
